,movieID,recomendation,movie name,recomendation name,num_reviews,avg_review
1281,3421,4388,Animal House (1978),Scary Movie 2 (2001),11517,3.7919597117304855
1282,3424,593,Do the Right Thing (1989),"Silence of the Lambs, The (1991)",6033,3.85711917785513
1283,3429,924,Creature Comforts (1989),2001: A Space Odyssey (1968),2480,4.107459677419355
1284,3435,922,Double Indemnity (1944),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),5404,4.194022945965951
1285,3438,1614,Teenage Mutant Ninja Turtles (1990),In & Out (1997),4997,2.8507104262557537
1286,3439,94777,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Men in Black III (M.III.B.) (M.I.B.³) (2012),2608,2.5189800613496933
1287,3441,2088,Red Dawn (1984),Popeye (1980),2797,3.1964604933857705
1288,3448,1203,"Good Morning, Vietnam (1987)",12 Angry Men (1957),12164,3.666639263400197
1289,3450,1221,Grumpy Old Men (1993),"Godfather: Part II, The (1974)",5364,3.3297912005965697
1290,3451,593,Guess Who's Coming to Dinner (1967),"Silence of the Lambs, The (1991)",2610,3.850383141762452
1291,3452,858,Romeo Must Die (2000),"Godfather, The (1972)",4209,3.0003563791874552
1292,3461,720,Lord of the Flies (1963),Wallace & Gromit: The Best of Aardman Animation (1996),2562,3.5318110850897737
1293,3462,97,Modern Times (1936),"Hate (Haine, La) (1995)",4872,4.0911330049261085
1294,3468,858,"Hustler, The (1961)","Godfather, The (1972)",4279,4.072563683103529
1295,3471,4728,Close Encounters of the Third Kind (1977),Rat Race (2001),14984,3.77776294714362
1296,3476,72998,Jacob's Ladder (1990),Avatar (2009),5199,3.6779188305443355
1297,3477,69784,Empire Records (1995),Brüno (Bruno) (2009),2731,3.3696448187477115
1298,3479,7373,Ladyhawke (1985),Hellboy (2004),3573,3.5745871816400783
1299,3481,318,High Fidelity (2000),"Shawshank Redemption, The (1994)",17019,3.8059227921734533
1300,3483,1028,"Road to El Dorado, The (2000)",Mary Poppins (1964),2877,3.295099061522419
1301,3484,1921,"Skulls, The (2000)",Pi (1998),2322,2.744186046511628
1302,3489,858,Hook (1991),"Godfather, The (1972)",9534,3.2140234948604993
1303,3498,1260,Midnight Express (1978),M (1931),2984,3.8838806970509383
1304,3499,1343,Misery (1990),Cape Fear (1991),9852,3.7730917580186762
1305,3503,2542,Solaris (Solyaris) (1972),"Lock, Stock & Two Smoking Barrels (1998)",2750,3.8645454545454547
1306,3504,1193,Network (1976),One Flew Over the Cuckoo's Nest (1975),5752,4.02173157162726
1307,3505,318,No Way Out (1987),"Shawshank Redemption, The (1994)",2589,3.765353418308227
1308,3507,140956,"Odd Couple, The (1968)",Ready Player One,3049,3.9016070842899313
1309,3508,1203,"Outlaw Josey Wales, The (1976)",12 Angry Men (1957),3421,3.9225372698041507
1310,3510,318,Frequency (2000),"Shawshank Redemption, The (1994)",7989,3.569032419576918
1311,3512,2188,Return to Me (2000),54 (1998),2573,3.5349786241741157
1312,3513,48516,Rules of Engagement (2000),"Departed, The (2006)",2472,3.2823624595469254
1313,3524,2942,Arthur (1981),Flashdance (1983),2832,3.3079096045197742
1314,3526,2313,Parenthood (1989),"Elephant Man, The (1980)",4751,3.5788255104188593
1315,3527,318,Predator (1987),"Shawshank Redemption, The (1994)",16762,3.656842858847393
1316,3534,53953,28 Days (2000),1408 (2007),4692,3.074168797953964
1317,3535,50,American Psycho (2000),"Usual Suspects, The (1995)",12569,3.6151245126899516
1318,3536,3450,Keeping the Faith (2000),Grumpy Old Men (1993),4002,3.399175412293853
1319,3543,1198,Diner (1982),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),3404,3.8779377203290246
1320,3545,7569,Cabaret (1972),You Only Live Twice (1967),3191,3.864619241617048
1321,3551,94,Marathon Man (1976),Beautiful Girls (1996),3572,3.8509238521836506
1322,3552,318,Caddyshack (1980),"Shawshank Redemption, The (1994)",9274,3.6752749622600818
1323,3555,100714,U-571 (2000),Before Midnight (2013),6844,3.3299970777323202
1324,3556,318,"Virgin Suicides, The (1999)","Shawshank Redemption, The (1994)",6840,3.6371345029239768
1325,3578,55820,Gladiator (2000),No Country for Old Men (2007),44656,3.951473486205661
1326,3591,376,Mr. Mom (1983),"River Wild, The (1994)",2818,3.2599361249112846
1327,3593,1251,Battlefield Earth (2000),8 1/2 (8½) (1963),4268,1.578373945641987
1328,3608,637,Pee-wee's Big Adventure (1985),Sgt. Bilko (1996),5583,3.2840766612932115
1329,3615,112,Dinosaur (2000),Rumble in the Bronx (Hont faan kui) (1995),2757,3.0453391367428364
1330,3617,33679,Road Trip (2000),Mr. & Mrs. Smith (2005),8249,3.1277730634016243
1331,3618,55282,Small Time Crooks (2000),30 Days of Night (2007),2032,3.3026574803149606
1332,3623,50,Mission: Impossible II (2000),"Usual Suspects, The (1995)",18337,2.9808583737797893
1333,3624,899,Shanghai Noon (2000),Singin' in the Rain (1952),9095,3.265695437053326
1334,3629,2300,"Gold Rush, The (1925)","Producers, The (1968)",2358,4.0458015267175576
1335,3633,1017,On Her Majesty's Secret Service (1969),Swiss Family Robinson (1960),2834,3.4257233592095977
1336,3635,858,"Spy Who Loved Me, The (1977)","Godfather, The (1972)",4354,3.5366329811667434
1337,3638,3897,Moonraker (1979),Almost Famous (2000),4755,3.146056782334385
1338,3639,3545,"Man with the Golden Gun, The (1974)",Cabaret (1972),3968,3.4722782258064515
1339,3646,3911,Big Momma's House (2000),Best in Show (2000),2986,2.3548225050234426
1340,3654,6595,"Guns of Navarone, The (1961)",S.W.A.T. (2003),3332,3.799969987995198
1341,3668,3196,Romeo and Juliet (1968),Stalag 17 (1953),2664,3.6447072072072073
1342,3671,1276,Blazing Saddles (1974),Cool Hand Luke (1967),11320,3.8608657243816253
1343,3676,1203,Eraserhead (1977),12 Angry Men (1957),3350,3.6395522388059702
1344,3681,2019,For a Few Dollars More (Per qualche dollaro in più) (1965),Seven Samurai (Shichinin no samurai) (1954),5597,3.991245309987493
1345,3683,904,Blood Simple (1984),Rear Window (1954),5323,3.999060680067631
1346,3685,858,Prizzi's Honor (1985),"Godfather, The (1972)",2129,3.580554250821982
1347,3686,1057,Flatliners (1990),Everyone Says I Love You (1996),3766,3.256372809346787
1348,3688,1241,Porky's (1982),Dead Alive (Braindead) (1992),2278,2.7091747146619842
1349,3697,158,Predator 2 (1990),Casper (1995),5610,2.8714795008912657
1350,3698,2138,"Running Man, The (1987)",Watership Down (1978),7027,3.2291162658317916
1351,3699,161582,Starman (1984),Hell or High Water (2016),3980,3.415075376884422
1352,3701,57368,Alien Nation (1988),Cloverfield (2008),2155,3.1524361948955915
1353,3702,904,Mad Max (1979),Rear Window (1954),9816,3.528321108394458
1354,3703,1303,"Road Warrior, The (Mad Max 2) (1981)","Man Who Would Be King, The (1975)",9732,3.6698520345252774
1355,3704,7458,Mad Max Beyond Thunderdome (1985),Troy (2004),5811,3.1172775770091206
1356,3705,1953,Bird on a Wire (1990),"French Connection, The (1971)",2046,2.7187194525904204
1357,3706,1388,Angel Heart (1987),Jaws 2 (1978),2817,3.569400070997515
1358,3717,1378,Gone in 60 Seconds (2000),Young Guns (1988),11448,3.0878756114605173
1359,3730,1221,"Conversation, The (1974)","Godfather: Part II, The (1974)",4531,4.043698962701391
1360,3735,2083,Serpico (1973),"Muppet Christmas Carol, The (1992)",4385,3.9115165336374003
1361,3740,858,Big Trouble in Little China (1986),"Godfather, The (1972)",5497,3.4901764598872114
1362,3741,1203,Badlands (1973),12 Angry Men (1957),2532,3.9980252764612954
1363,3744,7439,Shaft (2000),"Punisher, The (2004)",4164,2.940321805955812
1364,3745,318,Titan A.E. (2000),"Shawshank Redemption, The (1994)",5695,3.2715539947322214
1365,3751,8366,Chicken Run (2000),Saved! (2004),18762,3.488753864193583
1366,3752,6564,"Me, Myself & Irene (2000)",Lara Croft Tomb Raider: The Cradle of Life (2003),10198,2.974651892527947
1367,3753,858,"Patriot, The (2000)","Godfather, The (1972)",15170,3.4504284772577454
1368,3755,318,"Perfect Storm, The (2000)","Shawshank Redemption, The (1994)",10753,3.0708174462940576
1369,3763,6618,F/X (1986),Shaolin Soccer (Siu lam juk kau) (2001),3094,3.434712346477052
1370,3785,318,Scary Movie (2000),"Shawshank Redemption, The (1994)",11473,2.717772160725181
1371,3788,8132,Blow-Up (Blowup) (1966),Gladiator (1992),2054,3.8376338851022394
1372,3791,257,Footloose (1984),Just Cause (1995),3603,3.1151817929503194
1373,3793,50,X-Men (2000),"Usual Suspects, The (1995)",32584,3.559661183402897
1374,3798,858,What Lies Beneath (2000),"Godfather, The (1972)",6366,3.21253534401508
1375,3809,1221,What About Bob? (1991),"Godfather: Part II, The (1974)",5678,3.4035752025361043
1376,3812,2,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Jumanji (1995),2077,3.525276841598459
1377,3821,50,Nutty Professor II: The Klumps (2000),"Usual Suspects, The (1995)",3432,2.1856060606060606
1378,3825,529,Coyote Ugly (2000),Searching for Bobby Fischer (1993),5151,2.704717530576587
1379,3826,65,Hollow Man (2000),Bio-Dome (1996),7573,2.53809586689555
1380,3827,97921,Space Cowboys (2000),Silver Linings Playbook (2012),5403,3.082824356838793
1381,3836,30816,Kelly's Heroes (1970),"Phantom of the Opera, The (2004)",2093,3.7790253225035833
1382,3844,516,Steel Magnolias (1989),Renaissance Man (1994),3206,3.534934497816594
1383,3861,464,"Replacements, The (2000)",Hard Target (1993),2851,3.134864959663276
1384,3863,96829,"Cell, The (2000)","Hunt, The (Jagten) (2012)",8429,3.0440147111163838
1385,3868,2019,"Naked Gun: From the Files of Police Squad!, The (1988)",Seven Samurai (Shichinin no samurai) (1954),8286,3.6152546463915036
1386,3869,1104,"Naked Gun 2 1/2: The Smell of Fear, The (1991)","Streetcar Named Desire, A (1951)",4994,3.207148578293953
1387,3882,838,Bring It On (2000),Emma (1996),5467,3.038320834095482
1388,3893,2403,Nurse Betty (2000),First Blood (Rambo: First Blood) (1982),4382,3.179712460063898
1389,3897,318,Almost Famous (2000),"Shawshank Redemption, The (1994)",19887,3.8336601800170964
1390,3910,5291,Dancer in the Dark (2000),Rashomon (Rashômon) (1950),4278,3.8377746610565686
1391,3911,2959,Best in Show (2000),Fight Club (1999),10677,3.816896131872249
1392,3916,2571,Remember the Titans (2000),"Matrix, The (1999)",9392,3.7734241908006814
1393,3917,1203,Hellraiser (1987),12 Angry Men (1957),2960,3.3630067567567568
1394,3948,1278,Meet the Parents (2000),Young Frankenstein (1974),20058,3.394530860504537
1395,3949,6016,Requiem for a Dream (2000),City of God (Cidade de Deus) (2002),22066,3.993678056738874
1396,3952,4896,"Contender, The (2000)",Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2394,3.6123642439431913
1397,3959,58998,"Time Machine, The (1960)",Forgetting Sarah Marshall (2008),2785,3.6956912028725313
1398,3967,858,Billy Elliot (2000),"Godfather, The (1972)",8973,3.780396745792934
1399,3968,2019,Bedazzled (2000),Seven Samurai (Shichinin no samurai) (1954),4747,2.892247735411839
1400,3969,2139,Pay It Forward (2000),"Secret of NIMH, The (1982)",6470,3.3876352395672336
1401,3972,647,"Legend of Drunken Master, The (Jui kuen II) (1994)",Courage Under Fire (1996),2925,3.725982905982906
1402,3977,69526,Charlie's Angels (2000),Transformers: Revenge of the Fallen (2009),17923,2.7529431456787368
1403,3978,198,"Legend of Bagger Vance, The (2000)",Strange Days (1995),2998,3.1737825216811206
1404,3979,3098,Little Nicky (2000),"Natural, The (1984)",4035,2.4468401486988847
1405,3980,2505,Men of Honor (2000),8MM (1999),3852,3.620586708203531
1406,3981,3255,Red Planet (2000),"League of Their Own, A (1992)",3622,2.7557979017117615
1407,3983,431,You Can Count on Me (2000),Carlito's Way (1993),2788,4.029232424677188
1408,3984,2916,Diamonds Are Forever (1971),Total Recall (1990),4650,3.5031182795698923
1409,3986,2919,"6th Day, The (2000)","Year of Living Dangerously, The (1982)",5343,2.972674527419053
1410,3988,41,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Richard III (1995),7556,2.876852832186342
1411,3993,2001,Quills (2000),Lethal Weapon 2 (1989),2643,3.5385925085130534
1412,3994,50,Unbreakable (2000),"Usual Suspects, The (1995)",16557,3.498943045237664
1413,3996,1221,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)","Godfather: Part II, The (1974)",27905,3.8524278803081886
1414,3997,3629,Dungeons & Dragons (2000),"Gold Rush, The (1925)",2135,2.0634660421545665
1415,3998,7981,Proof of Life (2000),Infernal Affairs (Mou gaan dou) (2002),2342,3.1515798462852262
1416,3999,2291,Vertical Limit (2000),Edward Scissorhands (1990),3325,2.803157894736842
1417,4002,72998,"Planes, Trains & Automobiles (1987)",Avatar (2009),7291,3.6031408585927855
1418,4005,2496,"Living Daylights, The (1987)",Blast from the Past (1999),2192,3.266879562043796
1419,4006,1201,Transformers: The Movie (1986),"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",2623,3.247045367899352
1420,4007,1198,Wall Street (1987),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5266,3.730725408279529
1421,4008,1354,Born on the Fourth of July (1989),Breaking the Waves (1996),3898,3.440225756798358
1422,4011,2542,Snatch (2000),"Lock, Stock & Two Smoking Barrels (1998)",25101,4.063324170351779
1423,4014,1172,Chocolat (2000),Cinema Paradiso (Nuovo cinema Paradiso) (1989),12718,3.673926718037427
1424,4015,720,"Dude, Where's My Car? (2000)",Wallace & Gromit: The Best of Aardman Animation (1996),6162,2.509899383317105
1425,4016,1197,"Emperor's New Groove, The (2000)","Princess Bride, The (1987)",8214,3.6209520331141953
1426,4017,2019,Pollock (2000),Seven Samurai (Shichinin no samurai) (1954),2028,3.5641025641025643
1427,4018,858,What Women Want (2000),"Godfather, The (1972)",11573,3.1038624384342866
1428,4019,858,Finding Forrester (2000),"Godfather, The (1972)",6239,3.6716621253405997
1429,4020,104241,"Gift, The (2000)",Kick-Ass 2 (2013),2693,3.3861864092090603
1430,4022,318,Cast Away (2000),"Shawshank Redemption, The (1994)",25024,3.663023497442455
1431,4023,8644,"Family Man, The (2000)","I, Robot (2004)",5087,3.3549243168861804
1432,4025,318,Miss Congeniality (2000),"Shawshank Redemption, The (1994)",12401,3.051689379888719
1433,4027,318,"O Brother, Where Art Thou? (2000)","Shawshank Redemption, The (1994)",23259,3.8768003783481664
1434,4029,1950,State and Main (2000),In the Heat of the Night (1967),2741,3.513133892739876
1435,4033,994,Thirteen Days (2000),Big Night (1996),3352,3.6751193317422435
1436,4034,527,Traffic (2000),Schindler's List (1993),17023,3.7975386242142983
1437,4036,3844,Shadow of the Vampire (2000),Steel Magnolias (1989),2379,3.4310634720470787
1438,4039,1961,Annie (1982),Rain Man (1988),2335,3.2014989293361884
1439,4041,1207,"Officer and a Gentleman, An (1982)",To Kill a Mockingbird (1962),3517,3.5181973272675577
1440,4054,318,Save the Last Dance (2001),"Shawshank Redemption, The (1994)",3411,3.178686602169452
1441,4069,858,"Wedding Planner, The (2001)","Godfather, The (1972)",5015,2.7809571286141574
1442,4084,4855,Beverly Hills Cop II (1987),Dirty Harry (1971),4508,3.1098047914818103
1443,4085,2416,Beverly Hills Cop (1984),Back to School (1986),11508,3.5717761557177616
1444,4102,2528,Eddie Murphy Raw (1987),Logan's Run (1976),2174,3.659613615455382
1445,4103,916,Empire of the Sun (1987),Roman Holiday (1953),3404,3.8181551116333723
1446,4105,922,"Evil Dead, The (1981)",Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),6068,3.7003955174686882
1447,4121,8366,Innerspace (1987),Saved! (2004),3008,3.272440159574468
1448,4128,6979,"Lost Boys, The (1987)",WarGames (1983),5832,3.575960219478738
1449,4144,318,In the Mood For Love (Fa yeung nin wa) (2000),"Shawshank Redemption, The (1994)",2824,4.041961756373937
1450,4148,56587,Hannibal (2001),"Bucket List, The (2007)",9079,3.2158277343319748
1451,4149,88405,Saving Silverman (Evil Woman) (2001),Friends with Benefits (2011),2159,2.813571097730431
1452,4161,69481,"Mexican, The (2001)","Hurt Locker, The (2008)",4590,3.0209150326797385
1453,4210,3198,Manhunter (1986),Papillon (1973),2004,3.5815868263473054
1454,4214,1500,Revenge of the Nerds (1984),Grosse Pointe Blank (1997),3243,3.1654332408263954
1455,4223,1221,Enemy at the Gates (2001),"Godfather: Part II, The (1974)",9000,3.713
1456,4226,2959,Memento (2000),Fight Club (1999),41195,4.1499575191163975
1457,4232,592,Spy Kids (2001),Batman (1989),5236,2.721161191749427
1458,4235,318,Amores Perros (Love's a Bitch) (2000),"Shawshank Redemption, The (1994)",6341,3.9949534773695
1459,4238,318,Along Came a Spider (2001),"Shawshank Redemption, The (1994)",3222,3.2486033519553073
1460,4239,318,Blow (2001),"Shawshank Redemption, The (1994)",9009,3.735930735930736
1461,4246,1089,Bridget Jones's Diary (2001),Reservoir Dogs (1992),15098,3.386938667373162
1462,4247,81537,Joe Dirt (2001),Due Date (2010),2603,2.6438724548597774
1463,4262,858,Scarface (1983),"Godfather, The (1972)",14900,3.9373825503355704
1464,4270,930,"Mummy Returns, The (2001)",Notorious (1946),10760,2.9644052044609666
1465,4280,318,"World According to Garp, The (1982)","Shawshank Redemption, The (1994)",2596,3.531587057010786
1466,4291,4995,Nine to Five (a.k.a. 9 to 5) (1980),"Beautiful Mind, A (2001)",2002,3.2942057942057943
1467,4299,858,"Knight's Tale, A (2001)","Godfather, The (1972)",7804,3.330984110712455
1468,4306,858,Shrek (2001),"Godfather, The (1972)",42303,3.7548282627709617
1469,4308,8638,Moulin Rouge (2001),Before Sunset (2004),14239,3.5290399606713954
1470,4310,2819,Pearl Harbor (2001),Three Days of the Condor (3 Days of the Condor) (1975),11065,2.833935833709896
1471,4321,72378,City Slickers (1991),2012 (2009),6766,3.3131096659769437
1472,4326,50,Mississippi Burning (1988),"Usual Suspects, The (1995)",3975,3.851320754716981
1473,4327,3993,"Magnificent Seven, The (1960)",Quills (2000),4107,3.9110056001947893
1474,4333,6618,Throw Momma from the Train (1987),Shaolin Soccer (Siu lam juk kau) (2001),2250,2.9404444444444446
1475,4340,3249,"Animal, The (2001)","Hand That Rocks the Cradle, The (1992)",2043,2.18918257464513
1476,4343,8874,Evolution (2001),Shaun of the Dead (2004),5696,2.9032654494382024
1477,4344,858,Swordfish (2001),"Godfather, The (1972)",7163,3.0712690213597655
1478,4351,858,Point Break (1991),"Godfather, The (1972)",4098,3.353953147877013
1479,4361,318,Tootsie (1982),"Shawshank Redemption, The (1994)",7966,3.6362038664323375
1480,4366,33166,Atlantis: The Lost Empire (2001),Crash (2004),3825,3.3105882352941176
1481,4367,163645,Lara Croft: Tomb Raider (2001),Hacksaw Ridge (2016),9237,2.764912850492584
1482,4368,61132,Dr. Dolittle 2 (2001),Tropic Thunder (2008),2175,2.3834482758620688
1483,4369,431,"Fast and the Furious, The (2001)",Carlito's Way (1993),9653,2.9372215891432716
1484,4370,50,A.I. Artificial Intelligence (2001),"Usual Suspects, The (1995)",13924,3.2765728239011778
1485,4378,87869,Sexy Beast (2000),Horrible Bosses (2011),2760,3.6050724637681157
1486,4386,81537,Cats & Dogs (2001),Due Date (2010),2460,2.582723577235772
1487,4388,345,Scary Movie 2 (2001),"Adventures of Priscilla, Queen of the Desert, The (1994)",4797,2.3855534709193247
1488,4446,1921,Final Fantasy: The Spirits Within (2001),Pi (1998),6974,3.086248924577
1489,4447,911,Legally Blonde (2001),Charade (1963),12499,3.1577326186094887
1490,4448,4878,"Score, The (2001)",Donnie Darko (2001),4546,3.462274527056753
1491,4467,858,"Adventures of Baron Munchausen, The (1988)","Godfather, The (1972)",3399,3.6050308914386586
1492,4487,3159,Cocktail (1988),Fantasia 2000 (1999),2357,2.809927874416631
1493,4489,2019,Coming to America (1988),Seven Samurai (Shichinin no samurai) (1954),5616,3.5151353276353277
1494,4499,1197,Dirty Rotten Scoundrels (1988),"Princess Bride, The (1987)",4211,3.689028734267395
1495,4519,1025,"Land Before Time, The (1988)","Sword in the Stone, The (1963)",2437,3.3481739844070577
1496,4545,1590,Short Circuit (1986),Event Horizon (1997),3642,3.211422295442065
1497,4553,237,They Live (1988),Forget Paris (1995),2405,3.6305613305613305
1498,4558,1060,Twins (1988),Swingers (1996),3334,2.8374325134973004
1499,4571,1032,Bill & Ted's Excellent Adventure (1989),Alice in Wonderland (1951),8989,3.387918567137613
1500,4621,2917,Look Who's Talking (1989),Body Heat (1981),3647,2.671785028790787
1501,4623,318,Major League (1989),"Shawshank Redemption, The (1994)",3720,3.495295698924731
1502,4638,8910,Jurassic Park III (2001),I Heart Huckabees (2004),9132,2.7088261060008763
1503,4639,15,America's Sweethearts (2001),Cutthroat Island (1995),3935,2.8303684879288435
1504,4641,858,Ghost World (2001),"Godfather, The (1972)",6794,3.7523550191345305
1505,4642,318,Hedwig and the Angry Inch (2000),"Shawshank Redemption, The (1994)",2556,3.7836463223787167
1506,4643,1221,Planet of the Apes (2001),"Godfather: Part II, The (1974)",10163,2.745055593820722
1507,4673,89753,Tango & Cash (1989),Tinker Tailor Soldier Spy (2011),2169,2.797602581834947
1508,4677,3334,Turner & Hooch (1989),Key Largo (1948),2623,2.901448722836447
1509,4679,2019,Uncle Buck (1989),Seven Samurai (Shichinin no samurai) (1954),2923,3.315429353404037
1510,4681,8376,"War of the Roses, The (1989)",Napoleon Dynamite (2004),2145,3.1703962703962705
1511,4700,7444,"Princess Diaries, The (2001)",13 Going on 30 (2004),4970,3.2241448692152916
1512,4701,110102,Rush Hour 2 (2001),Captain America: The Winter Soldier (2014),7722,3.2422947422947423
1513,4718,44022,American Pie 2 (2001),Ice Age 2: The Meltdown (2006),10628,2.886996612721114
1514,4720,4995,"Others, The (2001)","Beautiful Mind, A (2001)",13208,3.7150969109630525
1515,4728,3052,Rat Race (2001),Dogma (1999),4108,3.1095423563777995
1516,4734,5630,Jay and Silent Bob Strike Back (2001),Red Dragon (2002),7341,3.2800708350360988
1517,4744,1719,Jeepers Creepers (2001),"Sweet Hereafter, The (1997)",2514,2.718774860779634
1518,4776,318,Training Day (2001),"Shawshank Redemption, The (1994)",11099,3.7179475628434995
1519,4816,6659,Zoolander (2001),Tremors (1990),10947,3.2208824335434367
1520,4823,858,Serendipity (2001),"Godfather, The (1972)",4398,3.3537971805366076
1521,4844,2871,Bandits (2001),Deliverance (1972),2580,3.3288759689922482
1522,4848,318,Mulholland Drive (2001),"Shawshank Redemption, The (1994)",12451,3.841056943217412
1523,4855,858,Dirty Harry (1971),"Godfather, The (1972)",6384,3.7704417293233083
1524,4857,50,Fiddler on the Roof (1971),"Usual Suspects, The (1995)",3074,3.896063760572544
1525,4865,53993,From Hell (2001),Evan Almighty (2007),5065,3.316584402764067
1526,4873,318,Waking Life (2001),"Shawshank Redemption, The (1994)",3719,3.8570852379671954
1527,4874,69784,K-PAX (2001),Brüno (Bruno) (2009),8299,3.5336185082540066
1528,4876,6709,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Once Upon a Time in Mexico (2003),2386,2.688809723386421
1529,4878,750,Donnie Darko (2001),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),27181,3.954067179279644
1530,4880,4006,Life as a House (2001),Transformers: The Movie (1986),2349,3.7005108556832695
1531,4881,4262,"Man Who Wasn't There, The (2001)",Scarface (1983),4399,3.754603318936122
1532,4886,4027,"Monsters, Inc. (2001)","O Brother, Where Art Thou? (2000)",34572,3.8486202707393264
1533,4887,595,"One, The (2001)",Beauty and the Beast (1991),2946,2.968092328581127
1534,4890,3910,Shallow Hal (2001),Dancer in the Dark (2000),6087,2.82799408575653
1535,4896,4993,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),"Lord of the Rings: The Fellowship of the Ring, The (2001)",26033,3.678158491145853
1536,4901,1203,Spy Game (2001),12 Angry Men (1957),6160,3.625081168831169
1537,4903,4033,In the Bedroom (2001),Thirteen Days (2000),2474,3.6822958771220695
1538,4914,103042,Breathless (À bout de souffle) (1960),Man of Steel (2013),2119,3.955639452571968
1539,4958,1678,Behind Enemy Lines (2001),"Joy Luck Club, The (1993)",3368,3.218230403800475
1540,4963,2692,Ocean's Eleven (2001),Run Lola Run (Lola rennt) (1998),31775,3.80918961447679
1541,4973,5291,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Rashomon (Rashômon) (1950),34320,4.101282051282051
1542,4974,63082,Not Another Teen Movie (2001),Slumdog Millionaire (2008),2988,2.6320281124497993
1543,4975,5618,Vanilla Sky (2001),Spirited Away (Sen to Chihiro no kamikakushi) (2001),10922,3.399880974180553
1544,4979,593,"Royal Tenenbaums, The (2001)","Silence of the Lambs, The (1991)",15833,3.77259521253079
1545,4980,4823,Bill & Ted's Bogus Journey (1991),Serendipity (2001),3781,3.003438243850833
1546,4992,2076,Kate & Leopold (2001),Blue Velvet (1986),3798,3.1642969984202214
1547,4993,5952,"Lord of the Rings: The Fellowship of the Ring, The (2001)","Lord of the Rings: The Two Towers, The (2002)",55736,4.091188818716808
1548,4995,1197,"Beautiful Mind, A (2001)","Princess Bride, The (1987)",31760,3.9610988664987405
1549,5008,858,Witness for the Prosecution (1957),"Godfather, The (1972)",2045,4.075794621026895
1550,5009,6888,Ali (2001),Scary Movie 3 (2003),2063,3.171110033931168
1551,5010,858,Black Hawk Down (2001),"Godfather, The (1972)",13454,3.6828080868143305
1552,5013,1221,Gosford Park (2001),"Godfather: Part II, The (1974)",6178,3.607235351246358
1553,5014,2262,I Am Sam (2001),About Last Night... (1986),4024,3.5483349900596424
1554,5015,588,Monster's Ball (2001),Aladdin (1992),5113,3.478779581459026
1555,5025,110,Orange County (2002),Braveheart (1995),2432,3.0563322368421053
1556,5026,46723,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Babel (2006),2996,3.456608811748999
1557,5049,318,48 Hrs. (1982),"Shawshank Redemption, The (1994)",4161,3.485580389329488
1558,5060,1193,M*A*S*H (a.k.a. MASH) (1970),One Flew Over the Cuckoo's Nest (1975),11933,3.8903460990530463
1559,5064,2019,The Count of Monte Cristo (2002),Seven Samurai (Shichinin no samurai) (1954),6323,3.783409773841531
1560,5065,1367,"Mothman Prophecies, The (2002)",101 Dalmatians (1996),3008,3.104554521276596
1561,5066,5956,"Walk to Remember, A (2002)",Gangs of New York (2002),2627,3.4278644842025123
1562,5103,1029,"Sandlot, The (1993)",Dumbo (1941),3804,3.6674553101997898
1563,5108,36401,John Q (2002),"Brothers Grimm, The (2005)",2204,3.373638838475499
1564,5110,47629,Super Troopers (2001),The Queen (2006),4020,3.573134328358209
1565,5135,1375,Monsoon Wedding (2001),Star Trek III: The Search for Spock (1984),2631,3.8118586088939566
1566,5147,1237,Wild Strawberries (Smultronstället) (1957),"Seventh Seal, The (Sjunde inseglet, Det) (1957)",2128,4.086701127819549
1567,5151,111921,40 Days and 40 Nights (2002),The Fault in Our Stars (2014),2951,2.7792273805489662
1568,5152,318,We Were Soldiers (2002),"Shawshank Redemption, The (1994)",3914,3.563234542667348
1569,5171,1409,"Time Machine, The (2002)",Michael (1996),4214,2.8663977218794496
1570,5218,2019,Ice Age (2002),Seven Samurai (Shichinin no samurai) (1954),18215,3.540186659346692
1571,5219,2723,Resident Evil (2002),Mystery Men (1999),7044,3.176320272572402
1572,5225,1221,And Your Mother Too (Y tu mamá también) (2001),"Godfather: Part II, The (1974)",5501,3.8687511361570626
1573,5254,31685,Blade II (2002),Hitch (2005),6922,3.1195463738803815
1574,5265,55232,Death to Smoochy (2002),Resident Evil: Extinction (2007),2020,3.166089108910891
1575,5266,2942,Panic Room (2002),Flashdance (1983),8851,3.2346062591797535
1576,5267,1395,"Rookie, The (2002)",Tin Men (1987),2238,3.503351206434316
