,index,movieId,title,genres
899,2060,899,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
900,2063,900,"Avengers, The (1998)",Action|Adventure
901,2070,901,Rosemary's Baby (1968),Drama|Horror|Thriller
902,2071,902,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy
903,2072,903,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
904,2077,904,Blade (1998),Action|Horror|Thriller
905,2084,905,Beetlejuice (1988),Comedy|Fantasy
906,2086,906,Rope (1948),Crime|Drama|Thriller
907,2093,907,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
908,2096,908,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
909,2098,909,54 (1998),Drama
910,2103,910,Willow (1988),Action|Adventure|Fantasy
911,2104,911,"Untouchables, The (1987)",Action|Crime|Drama
912,2113,912,Shadow of a Doubt (1943),Crime|Drama|Thriller
913,2118,913,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
914,2140,914,Rounders (1998),Drama
915,2141,915,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
916,2152,916,Broadcast News (1987),Comedy|Drama|Romance
917,2154,917,Working Girl (1988),Comedy|Drama|Romance
918,2157,918,Say Anything... (1989),Comedy|Drama|Romance
919,2162,919,Toys (1992),Comedy|Fantasy
920,2171,920,About Last Night... (1986),Comedy|Drama|Romance
921,2177,921,"Few Good Men, A (1992)",Crime|Drama|Thriller
922,2178,922,Indecent Proposal (1993),Drama|Romance
923,2182,923,Rush Hour (1998),Action|Comedy|Crime|Thriller
924,2187,924,Ronin (1998),Action|Crime|Thriller
925,2188,925,Urban Legend (1998),Horror|Thriller
926,2191,926,Pecker (1998),Comedy|Drama
927,2197,927,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
928,2198,928,"Player, The (1992)",Comedy|Crime|Drama
929,2200,929,Edward Scissorhands (1990),Drama|Fantasy|Romance
930,2203,930,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
931,2205,931,"Night at the Roxbury, A (1998)",Comedy
932,2206,932,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
933,2209,933,"Producers, The (1968)",Comedy
934,2210,934,History of the World: Part I (1981),Comedy|Musical
935,2211,935,My Cousin Vinny (1992),Comedy
936,2212,936,Nashville (1975),Drama|Musical
937,2220,937,2010: The Year We Make Contact (1984),Sci-Fi
938,2221,938,Children of a Lesser God (1986),Drama
939,2222,939,"Elephant Man, The (1980)",Drama
940,2225,940,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
941,2227,941,Happiness (1998),Comedy|Drama
942,2230,942,Pleasantville (1998),Comedy|Drama|Fantasy
943,2231,943,Soldier (1998),Action|Sci-Fi|War
944,2233,944,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
945,2238,945,American History X (1998),Crime|Drama
946,2242,946,Gods and Monsters (1998),Drama
947,2243,947,"Siege, The (1998)",Action|Thriller
948,2244,948,"Waterboy, The (1998)",Comedy
949,2245,949,Elizabeth (1998),Drama
950,2247,950,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
951,2249,951,Meet Joe Black (1998),Romance
952,2255,952,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller
953,2257,953,Sid and Nancy (1986),Drama
954,2261,954,"Big Chill, The (1983)",Comedy|Drama
955,2262,955,Enemy of the State (1998),Action|Thriller
956,2264,956,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
957,2266,957,Central Station (Central do Brasil) (1998),Drama
958,2268,958,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy
959,2269,959,"Celebration, The (Festen) (1998)",Drama
960,2272,960,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi
961,2275,961,King Kong (1933),Action|Adventure|Fantasy|Horror
962,2276,962,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller
963,2278,963,Desperately Seeking Susan (1985),Comedy|Drama|Romance
964,2280,964,Fletch (1985),Comedy|Crime|Mystery
965,2284,965,"Money Pit, The (1986)",Comedy
966,2285,966,"View to a Kill, A (1985)",Action|Adventure|Thriller
967,2287,967,Police Academy (1984),Comedy|Crime
968,2288,968,Police Academy 2: Their First Assignment (1985),Comedy|Crime
969,2289,969,Police Academy 3: Back in Training (1986),Comedy|Crime
970,2290,970,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime
971,2291,971,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime
972,2292,972,Police Academy 6: City Under Siege (1989),Comedy|Crime
973,2293,973,Babe: Pig in the City (1998),Adventure|Children|Drama
974,2296,974,Very Bad Things (1998),Comedy|Crime
975,2298,975,Psycho (1998),Crime|Horror|Thriller
976,2299,976,Little Voice (1998),Comedy
977,2300,977,"Simple Plan, A (1998)",Crime|Drama|Thriller
978,2302,978,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
979,2303,979,"Prince of Egypt, The (1998)",Animation|Musical
980,2304,980,Rushmore (1998),Comedy|Drama
981,2305,981,Shakespeare in Love (1998),Comedy|Drama|Romance
982,2307,982,Miracle on 34th Street (1947),Comedy|Drama
983,2310,983,Pale Rider (1985),Western
984,2311,984,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
985,2312,985,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
986,2313,986,Rambo III (1988),Action|Adventure|Thriller|War
987,2314,987,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
988,2315,988,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
989,2316,989,Cocoon (1985),Comedy|Sci-Fi
990,2318,990,Rocky II (1979),Action|Drama
991,2319,991,Rocky III (1982),Action|Drama
992,2320,992,Rocky IV (1985),Action|Drama
993,2321,993,Rocky V (1990),Action|Drama
994,2322,994,Clue (1985),Comedy|Crime|Mystery|Thriller
995,2323,995,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
996,2325,996,Back to School (1986),Comedy
997,2329,997,"Karate Kid, The (1984)",Drama
998,2330,998,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
999,2331,999,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama
1000,2332,1000,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
1001,2333,1001,You've Got Mail (1998),Comedy|Romance
1002,2336,1002,"Thin Red Line, The (1998)",Action|Drama|War
1003,2337,1003,"Faculty, The (1998)",Horror|Sci-Fi
1004,2340,1004,Patch Adams (1998),Comedy|Drama
1005,2341,1005,Stepmom (1998),Drama
1006,2342,1006,"Civil Action, A (1998)",Drama
1007,2356,1007,Varsity Blues (1999),Comedy|Drama
1008,2359,1008,Howard the Duck (1986),Adventure|Comedy|Sci-Fi
1009,2363,1009,"Fly, The (1958)",Horror|Mystery|Sci-Fi
1010,2364,1010,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
1011,2368,1011,"Texas Chainsaw Massacre, The (1974)",Horror
1012,2372,1012,Ruthless People (1986),Comedy
1013,2376,1013,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
1014,2377,1014,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
1015,2378,1015,Peggy Sue Got Married (1986),Comedy|Drama
1016,2379,1016,Crocodile Dundee (1986),Adventure|Comedy
1017,2380,1017,Crocodile Dundee II (1988),Action|Adventure|Comedy
1018,2383,1018,"Color of Money, The (1986)",Drama
1019,2385,1019,Heartbreak Ridge (1986),Action|War
1020,2387,1020,¡Three Amigos! (1986),Comedy|Western
1021,2394,1021,She's All That (1999),Comedy|Romance
1022,2399,1022,Payback (1999),Action|Thriller
1023,2405,1023,Blast from the Past (1999),Comedy|Romance
1024,2410,1024,October Sky (1999),Drama
1025,2411,1025,Office Space (1999),Comedy|Crime
1026,2414,1026,8MM (1999),Drama|Mystery|Thriller
1027,2422,1027,Pet Sematary (1989),Horror
1028,2426,1028,Christine (1983),Horror
1029,2436,1029,Westworld (1973),Action|Sci-Fi|Thriller|Western
1030,2437,1030,Logan's Run (1976),Action|Adventure|Sci-Fi
1031,2438,1031,Planet of the Apes (1968),Action|Drama|Sci-Fi
1032,2439,1032,Beneath the Planet of the Apes (1970),Action|Sci-Fi
1033,2442,1033,Escape from the Planet of the Apes (1971),Action|Sci-Fi
1034,2448,1034,Analyze This (1999),Comedy
1035,2450,1035,Cruel Intentions (1999),Drama
1036,2451,1036,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
1037,2474,1037,"King and I, The (1956)",Drama|Musical|Romance
1038,2476,1038,EDtv (1999),Comedy
1039,2480,1039,"Matrix, The (1999)",Action|Sci-Fi|Thriller
1040,2481,1040,10 Things I Hate About You (1999),Comedy|Romance
1041,2489,1041,Go (1999),Comedy|Crime
1042,2490,1042,Never Been Kissed (1999),Comedy|Romance
1043,2503,1043,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
1044,2507,1044,Pushing Tin (1999),Comedy
1045,2508,1045,Election (1999),Comedy
1046,2509,1046,eXistenZ (1999),Action|Sci-Fi|Thriller
1047,2514,1047,Entrapment (1999),Crime|Thriller
1048,2525,1048,Dick Tracy (1990),Action|Crime
1049,2526,1049,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller
1050,2531,1050,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy
1051,2537,1051,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
1052,2549,1052,Superman (1978),Action|Adventure|Sci-Fi
1053,2550,1053,Superman II (1980),Action|Sci-Fi
1054,2551,1054,Superman III (1983),Action|Adventure|Sci-Fi
1055,2552,1055,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
1056,2553,1056,Dracula (1931),Horror
1057,2556,1057,Frankenstein (1931),Drama|Horror|Sci-Fi
1058,2565,1058,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
1059,2570,1059,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi
1060,2572,1060,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
1061,2579,1061,Notting Hill (1999),Comedy|Romance
1062,2580,1062,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
1063,2585,1063,Buena Vista Social Club (1999),Documentary|Musical
1064,2591,1064,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
1065,2594,1065,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
1066,2595,1066,Tarzan (1999),Adventure|Animation|Children|Drama
1067,2596,1067,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller
1068,2598,1068,"Ideal Husband, An (1999)",Comedy|Romance
1069,2600,1069,Run Lola Run (Lola rennt) (1998),Action|Crime
1070,2602,1070,Big Daddy (1999),Comedy
1071,2607,1071,Arachnophobia (1990),Comedy|Horror
1072,2608,1072,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
1073,2609,1073,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western
1074,2610,1074,Summer of Sam (1999),Drama
1075,2614,1075,American Pie (1999),Comedy|Romance
1076,2615,1076,Arlington Road (1999),Thriller
1077,2618,1077,"Blair Witch Project, The (1999)",Drama|Horror|Thriller
1078,2620,1078,Eyes Wide Shut (1999),Drama|Mystery|Thriller
1079,2621,1079,Lake Placid (1999),Horror|Thriller
1080,2624,1080,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi
1081,2625,1081,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi
1082,2626,1082,Drop Dead Gorgeous (1999),Comedy
1083,2627,1083,"Haunting, The (1999)",Horror|Thriller
1084,2628,1084,Inspector Gadget (1999),Action|Adventure|Children|Comedy
1085,2630,1085,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
1086,2631,1086,Mystery Men (1999),Action|Comedy|Fantasy
1087,2632,1087,Runaway Bride (1999),Comedy|Romance
1088,2634,1088,"Killing, The (1956)",Crime|Film-Noir
1089,2636,1089,Spartacus (1960),Action|Drama|Romance|War
1090,2637,1090,Lolita (1962),Drama|Romance
1091,2638,1091,Barry Lyndon (1975),Drama|Romance|War
1092,2639,1092,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
1093,2642,1093,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller
1094,2643,1094,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery
1095,2647,1095,"Color Purple, The (1985)",Drama
1096,2653,1096,"Mission, The (1986)",Drama
1097,2654,1097,Little Shop of Horrors (1986),Comedy|Horror|Musical
1098,2655,1098,"Little Shop of Horrors, The (1960)",Comedy|Horror
1099,2658,1099,Radio Days (1987),Comedy|Drama
1100,2667,1100,Dick (1999),Comedy
1101,2669,1101,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
1102,2670,1102,"Sixth Sense, The (1999)",Drama|Horror|Mystery
1103,2671,1103,"Thomas Crown Affair, The (1999)",Action|Mystery
1104,2672,1104,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller
1105,2678,1105,Bowfinger (1999),Comedy
1106,2687,1106,Heaven Can Wait (1978),Comedy
1107,2696,1107,Monty Python's And Now for Something Completely Different (1971),Comedy
1108,2699,1108,Airplane! (1980),Comedy
1109,2700,1109,Airplane II: The Sequel (1982),Comedy
1110,2701,1110,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller
1111,2702,1111,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance
1112,2703,1112,National Lampoon's Vacation (1983),Comedy
1113,2705,1113,Big (1988),Comedy|Drama|Fantasy|Romance
1114,2711,1114,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
1115,2712,1115,"Christmas Story, A (1983)",Children|Comedy
1116,2713,1116,Mickey Blue Eyes (1999),Comedy|Romance
1117,2716,1117,Universal Soldier (1992),Action|Sci-Fi
1118,2727,1118,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
1119,2734,1119,"13th Warrior, The (1999)",Action|Adventure|Fantasy
1120,2735,1120,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
1121,2748,1121,Stigmata (1999),Drama|Thriller
1122,2749,1122,Stir of Echoes (1999),Horror|Mystery|Thriller
1123,2765,1123,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
1124,2766,1124,American Beauty (1999),Drama|Romance
1125,2767,1125,Stop Making Sense (1984),Documentary|Musical
1126,2769,1126,For Love of the Game (1999),Comedy|Drama
1127,2771,1127,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
1128,2775,1128,Fright Night (1985),Comedy|Horror|Thriller
1129,2779,1129,Deliverance (1972),Adventure|Drama|Thriller
1130,2780,1130,Excalibur (1981),Adventure|Fantasy
1131,2789,1131,Double Jeopardy (1999),Action|Crime|Drama|Thriller
1132,2798,1132,Three Kings (1999),Action|Adventure|Comedy|Drama|War
1133,2816,1133,Boys Don't Cry (1999),Drama
1134,2820,1134,"Limey, The (1999)",Crime|Drama|Thriller
1135,2823,1135,Risky Business (1983),Comedy
1136,2824,1136,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
1137,2825,1137,Body Heat (1981),Crime|Thriller
1138,2826,1138,Ferris Bueller's Day Off (1986),Comedy
1139,2827,1139,"Year of Living Dangerously, The (1982)",Drama|Romance|War
1140,2829,1140,High Plains Drifter (1973),Western
1141,2832,1141,Drunken Master (Jui kuen) (1978),Action|Comedy
1142,2834,1142,Hairspray (1988),Comedy|Drama
1143,2850,1143,Flashdance (1983),Drama|Romance
1144,2852,1144,"Dirty Dozen, The (1967)",Action|Drama|War
1145,2855,1145,Goldfinger (1964),Action|Adventure|Thriller
1146,2856,1146,From Russia with Love (1963),Action|Adventure|Thriller
1147,2857,1147,Dr. No (1962),Action|Adventure|Thriller
1148,2858,1148,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
1149,2859,1149,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
1150,2861,1150,Home Alone 2: Lost in New York (1992),Children|Comedy
1151,2867,1151,Fight Club (1999),Action|Crime|Drama|Thriller
1152,2874,1152,"Straight Story, The (1999)",Adventure|Drama
1153,2876,1153,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
1154,2879,1154,All That Jazz (1979),Drama|Fantasy|Musical
1155,2881,1155,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
1156,2884,1156,Bringing Out the Dead (1999),Drama
1157,2893,1157,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
1158,2894,1158,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
1159,2895,1159,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
1160,2897,1160,For Your Eyes Only (1981),Action|Adventure|Thriller
1161,2898,1161,Licence to Kill (1989),Action|Adventure|Thriller
1162,2899,1162,Live and Let Die (1973),Action|Adventure|Thriller
1163,2901,1163,Thunderball (1965),Action|Adventure|Thriller
1164,2903,1164,House on Haunted Hill (1999),Horror|Thriller
1165,2905,1165,Being John Malkovich (1999),Comedy|Drama|Fantasy
1166,2908,1166,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
1167,2913,1167,"Bone Collector, The (1999)",Thriller
1168,2914,1168,"Insider, The (1999)",Drama|Thriller
1169,2915,1169,American Movie (1999),Documentary
1170,2924,1170,Creepshow (1982),Horror
1171,2926,1171,Re-Animator (1985),Comedy|Horror|Sci-Fi
1172,2927,1172,Drugstore Cowboy (1989),Crime|Drama
1173,2928,1173,Falling Down (1993),Action|Drama
1174,2930,1174,"General, The (1926)",Comedy|War
1175,2937,1175,Yojimbo (1961),Action|Adventure
1176,2940,1176,Spaceballs (1987),Comedy|Sci-Fi
1177,2941,1177,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
1178,2942,1178,Mister Roberts (1955),Comedy|Drama|War
1179,2944,1179,Little Big Man (1970),Western
1180,2946,1180,Trading Places (1983),Comedy
1181,2951,1181,Dead Again (1991),Mystery|Romance|Thriller
1182,2959,1182,Dogma (1999),Adventure|Comedy|Fantasy
1183,2960,1183,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
1184,2967,1184,"Commitments, The (1991)",Comedy|Drama|Musical
1185,2969,1185,"Longest Day, The (1962)",Action|Drama|War
1186,2974,1186,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
1187,2975,1187,"Verdict, The (1982)",Drama|Mystery
1188,2977,1188,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
1189,2978,1189,Stand and Deliver (1988),Comedy|Drama
1190,2979,1190,Moonstruck (1987),Comedy|Romance
1191,2988,1191,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
1192,2989,1192,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
1193,2990,1193,All About My Mother (Todo sobre mi madre) (1999),Drama
1194,2994,1194,Scrooged (1988),Comedy|Fantasy|Romance
1195,2995,1195,Harvey (1950),Comedy|Fantasy
1196,2996,1196,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
1197,3002,1197,"Grapes of Wrath, The (1940)",Drama
1198,3005,1198,"Natural, The (1984)",Drama
1199,3007,1199,"River Runs Through It, A (1992)",Drama
1200,3008,1200,Fatal Attraction (1987),Drama|Thriller
1201,3011,1201,Midnight Run (1988),Action|Comedy|Crime|Thriller
1202,3012,1202,Awakenings (1990),Drama|Mystery
1203,3014,1203,Backdraft (1991),Action|Drama
1204,3015,1204,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
1205,3020,1205,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
1206,3021,1206,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
1207,3053,1207,Deuce Bigalow: Male Gigolo (1999),Comedy
1208,3054,1208,"Green Mile, The (1999)",Crime|Drama
1209,3055,1209,"Cider House Rules, The (1999)",Drama
1210,3059,1210,"Last Picture Show, The (1971)",Drama
1211,3062,1211,Anna and the King (1999),Drama|Romance
1212,3063,1212,Bicentennial Man (1999),Drama|Romance|Sci-Fi
1213,3064,1213,Stuart Little (1999),Children|Comedy|Fantasy
1214,3066,1214,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
1215,3067,1215,Magnolia (1999),Drama
1216,3075,1216,Easy Rider (1969),Adventure|Drama
1217,3080,1217,Any Given Sunday (1999),Drama
1218,3081,1218,Man on the Moon (1999),Comedy|Drama
1219,3082,1219,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
1220,3083,1220,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
1221,3085,1221,"Hurricane, The (1999)",Drama
1222,3093,1222,"Girl, Interrupted (1999)",Drama
1223,3103,1223,Stalag 17 (1953),Drama|War
1224,3105,1224,Papillon (1973),Crime|Drama
1225,3108,1225,Five Easy Pieces (1970),Drama
1226,3110,1226,Dead Calm (1989),Thriller
1227,3117,1227,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
1228,3126,1228,Pacific Heights (1990),Mystery|Thriller
1229,3150,1229,Encino Man (1992),Comedy
1230,3153,1230,Malcolm X (1992),Drama
1231,3154,1231,Sister Act (1992),Comedy|Crime
1232,3155,1232,Sister Act 2: Back in the Habit (1993),Comedy
1233,3156,1233,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
1234,3157,1234,Alive (1993),Drama
1235,3159,1235,Scent of a Woman (1992),Drama
1236,3160,1236,Wayne's World (1992),Comedy
1237,3161,1237,Wayne's World 2 (1993),Comedy
1238,3162,1238,"League of Their Own, A (1992)",Comedy|Drama
1239,3163,1239,Patriot Games (1992),Action|Crime|Drama|Thriller
1240,3164,1240,"Bodyguard, The (1992)",Drama|Romance|Thriller
1241,3165,1241,Death Becomes Her (1992),Comedy|Fantasy
1242,3166,1242,Far and Away (1992),Adventure|Drama|Romance
1243,3167,1243,Howards End (1992),Drama
1244,3168,1244,Singles (1992),Comedy|Drama|Romance
1245,3169,1245,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
1246,3170,1246,White Men Can't Jump (1992),Comedy|Drama
1247,3171,1247,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
1248,3172,1248,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
1249,3174,1249,"Mariachi, El (1992)",Action|Crime|Thriller|Western
1250,3176,1250,Forever Young (1992),Drama|Romance|Sci-Fi
1251,3178,1251,Of Mice and Men (1992),Drama
1252,3180,1252,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
1253,3181,1253,Single White Female (1992),Drama|Thriller
1254,3182,1254,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
1255,3192,1255,"Beach, The (2000)",Adventure|Drama
1256,3205,1256,Boiler Room (2000),Crime|Drama|Thriller
1257,3207,1257,Pitch Black (2000),Horror|Sci-Fi|Thriller
1258,3208,1258,"Whole Nine Yards, The (2000)",Comedy|Crime
1259,3214,1259,City Lights (1931),Comedy|Drama|Romance
1260,3223,1260,Reindeer Games (2000),Action|Thriller
1261,3224,1261,Wonder Boys (2000),Comedy|Drama
1262,3235,1262,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
1263,3241,1263,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
1264,3261,1264,Mission to Mars (2000),Sci-Fi
1265,3262,1265,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
1266,3264,1266,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
1267,3265,1267,Breaking Away (1979),Comedy|Drama
1268,3266,1268,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
1269,3267,1269,Bull Durham (1988),Comedy|Drama|Romance
1270,3268,1270,Dog Day Afternoon (1975),Crime|Drama
1271,3269,1271,American Graffiti (1973),Comedy|Drama
1272,3271,1272,"Searchers, The (1956)",Drama|Western
1273,3291,1273,JFK (1991),Drama|Mystery|Thriller
1274,3293,1274,Harry and the Hendersons (1987),Children|Comedy
1275,3301,1275,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
1276,3302,1276,"Great Muppet Caper, The (1981)",Children|Comedy
1277,3303,1277,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
1278,3313,1278,Erin Brockovich (2000),Drama
1279,3314,1279,Final Destination (2000),Drama|Thriller
1280,3322,1280,Thelma & Louise (1991),Adventure|Crime|Drama
1281,3325,1281,Animal House (1978),Comedy
1282,3328,1282,Do the Right Thing (1989),Drama
1283,3333,1283,Creature Comforts (1989),Animation|Comedy
1284,3339,1284,Double Indemnity (1944),Crime|Drama|Film-Noir
1285,3342,1285,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
1286,3343,1286,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
1287,3345,1287,Red Dawn (1984),Action|Drama|War
1288,3352,1288,"Good Morning, Vietnam (1987)",Comedy|Drama|War
1289,3354,1289,Grumpy Old Men (1993),Comedy
1290,3355,1290,Guess Who's Coming to Dinner (1967),Drama
1291,3356,1291,Romeo Must Die (2000),Action|Crime|Romance|Thriller
1292,3365,1292,Lord of the Flies (1963),Adventure|Drama|Thriller
1293,3366,1293,Modern Times (1936),Comedy|Drama|Romance
1294,3371,1294,"Hustler, The (1961)",Drama
1295,3374,1295,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
1296,3379,1296,Jacob's Ladder (1990),Horror|Mystery
1297,3380,1297,Empire Records (1995),Comedy|Drama
1298,3382,1298,Ladyhawke (1985),Adventure|Fantasy|Romance
1299,3384,1299,High Fidelity (2000),Comedy|Drama|Romance
1300,3385,1300,"Road to El Dorado, The (2000)",Animation|Children
1301,3386,1301,"Skulls, The (2000)",Thriller
1302,3391,1302,Hook (1991),Adventure|Comedy|Fantasy
1303,3400,1303,Midnight Express (1978),Drama
1304,3401,1304,Misery (1990),Drama|Horror|Thriller
1305,3405,1305,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
1306,3406,1306,Network (1976),Comedy|Drama
1307,3407,1307,No Way Out (1987),Drama|Mystery|Thriller
1308,3409,1308,"Odd Couple, The (1968)",Comedy
1309,3410,1309,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
1310,3412,1310,Frequency (2000),Drama|Thriller
1311,3414,1311,Return to Me (2000),Drama|Romance
1312,3415,1312,Rules of Engagement (2000),Drama|Thriller
1313,3426,1313,Arthur (1981),Comedy|Romance
1314,3428,1314,Parenthood (1989),Comedy|Drama
1315,3429,1315,Predator (1987),Action|Sci-Fi|Thriller
1316,3435,1316,28 Days (2000),Drama
1317,3436,1317,American Psycho (2000),Crime|Horror|Mystery|Thriller
1318,3437,1318,Keeping the Faith (2000),Comedy|Drama|Romance
1319,3444,1319,Diner (1982),Comedy|Drama
1320,3446,1320,Cabaret (1972),Drama|Musical
1321,3452,1321,Marathon Man (1976),Crime|Drama|Thriller
1322,3453,1322,Caddyshack (1980),Comedy
1323,3456,1323,U-571 (2000),Action|Thriller|War
1324,3457,1324,"Virgin Suicides, The (1999)",Drama|Romance
1325,3479,1325,Gladiator (2000),Action|Adventure|Drama
1326,3492,1326,Mr. Mom (1983),Comedy|Drama
1327,3494,1327,Battlefield Earth (2000),Action|Sci-Fi
1328,3509,1328,Pee-wee's Big Adventure (1985),Adventure|Comedy
