,title,genres,movieId
2046,"World According to Garp, The (1982)",Comedy|Drama|Romance,2046
2047,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime,2047
2048,Norma Rae (1979),Drama,2048
2049,"Knight's Tale, A (2001)",Action|Comedy|Romance,2049
2050,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,2050
2051,Moulin Rouge (2001),Drama|Musical|Romance,2051
2052,Pearl Harbor (2001),Action|Drama|Romance|War,2052
2053,City Slickers (1991),Comedy|Western,2053
2054,Eight Men Out (1988),Drama,2054
2055,Mississippi Burning (1988),Crime|Drama|Thriller,2055
2056,"Magnificent Seven, The (1960)",Adventure|Western,2056
2057,Rio Bravo (1959),Western,2057
2058,Throw Momma from the Train (1987),Comedy|Crime,2058
2059,"Animal, The (2001)",Comedy,2059
2060,Evolution (2001),Comedy|Sci-Fi,2060
2061,Swordfish (2001),Action|Crime|Drama,2061
2062,Catch-22 (1970),Comedy|War,2062
2063,Point Break (1991),Action|Crime|Thriller,2063
2064,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance,2064
2065,"Seven Year Itch, The (1955)",Comedy,2065
2066,Tootsie (1982),Comedy|Romance,2066
2067,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,2067
2068,Lara Croft: Tomb Raider (2001),Action|Adventure,2068
2069,Dr. Dolittle 2 (2001),Comedy,2069
2070,"Fast and the Furious, The (2001)",Action|Crime|Thriller,2070
2071,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,2071
2072,Crazy/Beautiful (2001),Drama|Romance,2072
2073,Sexy Beast (2000),Crime|Drama,2073
2074,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller,2074
2075,Cats & Dogs (2001),Children|Comedy,2075
2076,Kiss of the Dragon (2001),Action,2076
2077,Scary Movie 2 (2001),Comedy,2077
2078,"Cannonball Run, The (1981)",Action|Comedy,2078
2079,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western,2079
2080,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,2080
2081,"Lion in Winter, The (1968)",Drama,2081
2082,Suspiria (1977),Horror,2082
2083,Outland (1981),Action|Sci-Fi|Thriller,2083
2084,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,2084
2085,Legally Blonde (2001),Comedy|Romance,2085
2086,"Score, The (2001)",Action|Drama,2086
2087,"Accidental Tourist, The (1988)",Comedy|Drama|Romance,2087
2088,"Accused, The (1988)",Drama,2088
2089,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy,2089
2090,Beaches (1988),Comedy|Drama|Musical,2090
2091,Biloxi Blues (1988),Comedy|Drama,2091
2092,Cocktail (1988),Drama|Romance,2092
2093,Colors (1988),Action|Crime|Drama,2093
2094,Coming to America (1988),Comedy|Romance,2094
2095,Dirty Rotten Scoundrels (1988),Comedy,2095
2096,Frantic (1988),Crime|Mystery|Thriller,2096
2097,Gorillas in the Mist (1988),Drama,2097
2098,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,2098
2099,Red Heat (1988),Action,2099
2100,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi,2100
2101,"Man from Snowy River, The (1982)",Drama|Romance|Western,2101
2102,Short Circuit 2 (1988),Comedy|Sci-Fi,2102
2103,Short Circuit (1986),Comedy|Sci-Fi,2103
2104,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,2104
2105,They Live (1988),Action|Sci-Fi|Thriller,2105
2106,Twins (1988),Comedy,2106
2107,Always (1989),Drama|Fantasy|Romance,2107
2108,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,2108
2109,Black Rain (1989),Action|Crime|Drama,2109
2110,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,2110
2111,Lean on Me (1989),Drama,2111
2112,Look Who's Talking (1989),Comedy|Romance,2112
2113,Major League (1989),Comedy,2113
2114,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,2114
2115,America's Sweethearts (2001),Comedy|Romance,2115
2116,Ghost World (2001),Comedy|Drama,2116
2117,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,2117
2118,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,2118
2119,Wet Hot American Summer (2001),Comedy,2119
2120,Road House (1989),Action|Drama,2120
2121,Sea of Love (1989),Crime|Drama|Thriller,2121
2122,Tango & Cash (1989),Action|Comedy|Crime|Thriller,2122
2123,Turner & Hooch (1989),Comedy|Crime,2123
2124,UHF (1989),Comedy,2124
2125,Uncle Buck (1989),Comedy,2125
2126,"War of the Roses, The (1989)",Comedy|Drama,2126
2127,"Princess Diaries, The (2001)",Children|Comedy|Romance,2127
2128,Rush Hour 2 (2001),Action|Comedy,2128
2129,Chocolat (1988),Drama,2129
2130,Altered States (1980),Drama|Sci-Fi,2130
2131,American Pie 2 (2001),Comedy,2131
2132,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,2132
2133,"Others, The (2001)",Drama|Horror|Mystery|Thriller,2133
2134,Session 9 (2001),Horror|Thriller,2134
2135,Captain Corelli's Mandolin (2001),Drama|Romance|War,2135
2136,Rat Race (2001),Comedy,2136
2137,"Curse of the Jade Scorpion, The (2001)",Comedy,2137
2138,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,2138
2139,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,2139
2140,Jeepers Creepers (2001),Horror,2140
2141,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,2141
2142,Rock Star (2001),Comedy|Drama|Musical,2142
2143,Training Day (2001),Crime|Drama|Thriller,2143
2144,Little Man Tate (1991),Drama,2144
2145,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime,2145
2146,Silkwood (1983),Drama,2146
2147,Don't Say a Word (2001),Thriller,2147
2148,Hearts in Atlantis (2001),Drama,2148
2149,Zoolander (2001),Comedy,2149
2150,Joy Ride (2001),Adventure|Thriller,2150
2151,Serendipity (2001),Comedy|Romance,2151
2152,Coal Miner's Daughter (1980),Drama,2152
2153,Bandits (2001),Comedy|Crime|Romance,2153
2154,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,2154
2155,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,2155
2156,Dirty Harry (1971),Action|Crime|Thriller,2156
2157,Fiddler on the Roof (1971),Drama|Musical,2157
2158,From Hell (2001),Crime|Horror|Mystery|Thriller,2158
2159,"Last Castle, The (2001)",Action,2159
2160,Riding in Cars with Boys (2001),Comedy|Drama,2160
2161,Waking Life (2001),Animation|Drama|Fantasy,2161
2162,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,2162
2163,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,2163
2164,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,2164
2165,Life as a House (2001),Drama,2165
2166,"Man Who Wasn't There, The (2001)",Crime|Drama,2166
2167,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,2167
2168,"One, The (2001)",Action|Sci-Fi|Thriller,2168
2169,Heist (2001),Crime|Drama,2169
2170,Shallow Hal (2001),Comedy|Fantasy|Romance,2170
2171,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,2171
2172,Black Knight (2001),Adventure|Comedy|Fantasy,2172
2173,Spy Game (2001),Action|Crime|Drama|Thriller,2173
2174,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,2174
2175,In the Bedroom (2001),Drama,2175
2176,Breathless (À bout de souffle) (1960),Crime|Drama|Romance,2176
2177,Fame (1980),Drama|Musical,2177
2178,Flash Gordon (1980),Action|Adventure|Sci-Fi,2178
2179,Lord of the Flies (1990),Adventure|Drama|Thriller,2179
2180,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,2180
2181,Behind Enemy Lines (2001),Action|Drama|War,2181
2182,Ocean's Eleven (2001),Crime|Thriller,2182
2183,No Man's Land (2001),Drama|War,2183
2184,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,2184
2185,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,2185
2186,Not Another Teen Movie (2001),Comedy,2186
2187,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,2187
2188,Lantana (2001),Drama|Mystery|Thriller,2188
2189,"Royal Tenenbaums, The (2001)",Comedy|Drama,2189
2190,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi,2190
2191,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy,2191
2192,Kate & Leopold (2001),Comedy|Romance,2192
2193,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,2193
2194,"Majestic, The (2001)",Comedy|Drama|Romance,2194
2195,"Beautiful Mind, A (2001)",Drama|Romance,2195
2196,Witness for the Prosecution (1957),Drama|Mystery|Thriller,2196
2197,Ali (2001),Drama,2197
2198,Black Hawk Down (2001),Action|Drama|War,2198
2199,Gosford Park (2001),Comedy|Drama|Mystery,2199
2200,I Am Sam (2001),Drama,2200
2201,Monster's Ball (2001),Drama|Romance,2201
2202,"Shipping News, The (2001)",Drama,2202
2203,Murder by Death (1976),Comedy|Crime|Mystery|Thriller,2203
2204,Orange County (2002),Comedy,2204
2205,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller,2205
2206,Another 48 Hrs. (1990),Action|Comedy|Crime|Drama|Thriller,2206
2207,Conan the Destroyer (1984),Action|Adventure|Fantasy,2207
2208,Kung Pow: Enter the Fist (2002),Action|Comedy,2208
2209,48 Hrs. (1982),Action|Comedy|Crime|Drama,2209
2210,Dragon: The Bruce Lee Story (1993),Action|Drama,2210
2211,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,2211
2212,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,2212
2213,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller,2213
2214,"Walk to Remember, A (2002)",Drama|Romance,2214
2215,Metropolis (2001),Animation|Sci-Fi,2215
2216,Collateral Damage (2002),Action|Thriller,2216
2217,"Sandlot, The (1993)",Children|Comedy|Drama,2217
2218,Don't Look Now (1973),Drama|Horror|Thriller,2218
2219,Hart's War (2002),Drama|War,2219
2220,John Q (2002),Crime|Drama|Thriller,2220
2221,Super Troopers (2001),Comedy|Crime|Mystery,2221
2222,Sleuth (1972),Comedy|Mystery|Thriller,2222
2223,Queen of the Damned (2002),Fantasy|Horror,2223
2224,Monsoon Wedding (2001),Comedy|Romance,2224
2225,"Bad News Bears, The (1976)",Comedy,2225
2226,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Animation|Fantasy|Horror|Sci-Fi,2226
2227,Wild Strawberries (Smultronstället) (1957),Drama,2227
2228,40 Days and 40 Nights (2002),Comedy|Romance,2228
2229,We Were Soldiers (2002),Action|Drama|War,2229
2230,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical,2230
2231,"Time Machine, The (2002)",Action|Adventure|Sci-Fi,2231
2232,Ice Age (2002),Adventure|Animation|Children|Comedy,2232
2233,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller,2233
2234,Showtime (2002),Action|Comedy,2234
2235,Kissing Jessica Stein (2001),Comedy|Romance,2235
2236,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,2236
2237,Smokey and the Bandit (1977),Action|Comedy,2237
2238,Blade II (2002),Action|Horror|Thriller,2238
2239,Death to Smoochy (2002),Comedy|Crime|Drama,2239
2240,Panic Room (2002),Thriller,2240
2241,"Rookie, The (2002)",Drama,2241
2242,"Piano Teacher, The (La pianiste) (2001)",Drama,2242
2243,National Lampoon's Van Wilder (2002),Comedy,2243
2244,Rashomon (Rashômon) (1950),Crime|Drama|Mystery,2244
2245,Slap Shot (1977),Comedy,2245
2246,Changing Lanes (2002),Drama|Thriller,2246
2247,Frailty (2001),Crime|Drama|Thriller,2247
2248,"Sweetest Thing, The (2002)",Comedy|Romance,2248
2249,My Big Fat Greek Wedding (2002),Comedy|Romance,2249
2250,Joe Versus the Volcano (1990),Comedy|Romance,2250
2251,Three Men and a Baby (1987),Comedy,2251
2252,Three Men and a Little Lady (1990),Comedy|Romance,2252
2253,Murder by Numbers (2002),Crime|Thriller,2253
2254,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,2254
2255,Enigma (2001),Romance|Thriller,2255
2256,Nine Queens (Nueve reinas) (2000),Crime|Thriller,2256
2257,Jason X (2002),Horror|Sci-Fi|Thriller,2257
2258,"Salton Sea, The (2002)",Crime|Drama|Thriller,2258
2259,Husbands and Wives (1992),Comedy|Drama,2259
2260,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,2260
2261,Unfaithful (2002),Drama|Thriller,2261
2262,About a Boy (2002),Comedy|Drama|Romance,2262
2263,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,2263
2264,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,2264
2265,"Last Waltz, The (1978)",Documentary,2265
2266,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,2266
2267,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western,2267
2268,"Sum of All Fears, The (2002)",Drama|Thriller,2268
2269,Undercover Brother (2002),Comedy,2269
2270,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama,2270
2271,"Bourne Identity, The (2002)",Action|Mystery|Thriller,2271
2272,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,2272
2273,Windtalkers (2002),Action|Drama|War,2273
2274,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,2274
2275,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,2275
2276,Rabbit-Proof Fence (2002),Adventure|Drama,2276
2277,Mr. Deeds (2002),Comedy|Romance,2277
2278,Look Who's Talking Now (1993),Children|Comedy|Romance,2278
2279,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,2279
2280,Reign of Fire (2002),Action|Adventure|Fantasy,2280
2281,Road to Perdition (2002),Crime|Drama,2281
2282,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi,2282
2283,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,2283
2284,Stuart Little 2 (2002),Children|Comedy,2284
2285,Austin Powers in Goldmember (2002),Comedy,2285
2286,Top Secret! (1984),Comedy,2286
2287,Signs (2002),Horror|Sci-Fi|Thriller,2287
2288,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children,2288
2289,"Good Girl, The (2002)",Comedy|Drama,2289
2290,Blood Work (2002),Crime|Drama|Mystery|Thriller,2290
2291,xXx (2002),Action|Crime|Thriller,2291
2292,24 Hour Party People (2002),Comedy|Drama|Musical,2292
2293,Blue Crush (2002),Adventure|Drama|Romance,2293
2294,One Hour Photo (2002),Drama|Thriller,2294
2295,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,2295
2296,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,2296
2297,Hot Shots! (1991),Action|Comedy|Romance|War,2297
2298,Stakeout (1987),Comedy|Crime|Romance|Thriller,2298
2299,Barbershop (2002),Comedy,2299
2300,"Transporter, The (2002)",Action|Crime,2300
2301,Igby Goes Down (2002),Comedy|Drama,2301
2302,"Ladykillers, The (1955)",Comedy|Crime,2302
2303,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,2303
2304,Secretary (2002),Comedy|Drama|Romance,2304
2305,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,2305
2306,Sweet Home Alabama (2002),Comedy|Romance,2306
2307,"Tuxedo, The (2002)",Action|Comedy,2307
2308,Red Dragon (2002),Crime|Mystery|Thriller,2308
2309,Strange Brew (1983),Comedy,2309
2310,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,2310
2311,White Oleander (2002),Drama,2311
2312,Bowling for Columbine (2002),Documentary,2312
2313,Punch-Drunk Love (2002),Comedy|Drama|Romance,2313
2314,"Ring, The (2002)",Horror|Mystery|Thriller,2314
2315,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,2315
2316,Saturday Night Fever (1977),Comedy|Drama|Romance,2316
2317,Gallipoli (1981),Drama|War,2317
2318,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,2318
2319,Ghost Ship (2002),Horror,2319
2320,Jackass: The Movie (2002),Action|Comedy|Documentary,2320
2321,Frida (2002),Drama|Romance,2321
2322,I Spy (2002),Action|Adventure|Comedy|Crime,2322
2323,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,2323
2324,8 Mile (2002),Drama,2324
2325,Far from Heaven (2002),Drama|Romance,2325
2326,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,2326
2327,Dog Soldiers (2002),Action|Horror,2327
2328,Scanners (1981),Horror|Sci-Fi|Thriller,2328
2329,Die Another Day (2002),Action|Adventure|Thriller,2329
2330,"Quiet American, The (2002)",Drama|Thriller|War,2330
2331,Talk to Her (Hable con Ella) (2002),Drama|Romance,2331
2332,Solaris (2002),Drama|Romance|Sci-Fi,2332
2333,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,2333
2334,Zulu (1964),Action|Drama|War,2334
2335,Analyze That (2002),Comedy|Crime,2335
2336,Adaptation (2002),Comedy|Drama|Romance,2336
2337,Equilibrium (2002),Action|Sci-Fi|Thriller,2337
2338,Drumline (2002),Comedy|Drama|Musical|Romance,2338
2339,"Hot Chick, The (2002)",Comedy,2339
2340,Maid in Manhattan (2002),Comedy|Romance,2340
2341,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,2341
2342,About Schmidt (2002),Comedy|Drama,2342
2343,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,2343
2344,25th Hour (2002),Crime|Drama,2344
2345,Antwone Fisher (2002),Drama,2345
2346,Gangs of New York (2002),Crime|Drama,2346
2347,Two Weeks Notice (2002),Comedy|Romance,2347
2348,Narc (2002),Crime|Drama|Thriller,2348
2349,My Girl (1991),Comedy|Drama|Romance,2349
2350,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,2350
2351,Catch Me If You Can (2002),Crime|Drama,2351
2352,Chicago (2002),Comedy|Crime|Drama|Musical,2352
2353,"Hours, The (2002)",Drama|Romance,2353
2354,"Pianist, The (2002)",Drama|War,2354
2355,"King of Comedy, The (1983)",Comedy|Drama,2355
2356,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,2356
2357,Just Married (2003),Comedy|Romance,2357
2358,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,2358
2359,Final Destination 2 (2003),Horror|Thriller,2359
2360,"Recruit, The (2003)",Action|Thriller,2360
2361,Lost in La Mancha (2002),Documentary,2361
2362,"Last Unicorn, The (1982)",Animation|Children|Fantasy,2362
2363,Monty Python Live at the Hollywood Bowl (1982),Comedy,2363
2364,How to Lose a Guy in 10 Days (2003),Comedy|Romance,2364
2365,Shanghai Knights (2003),Action|Adventure|Comedy,2365
2366,Daredevil (2003),Action|Crime,2366
2367,Dennis the Menace (1993),Comedy,2367
2368,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,2368
2369,"Life of David Gale, The (2003)",Crime|Drama|Thriller,2369
2370,Old School (2003),Comedy,2370
2371,Spider (2002),Drama|Mystery,2371
2372,Bringing Down the House (2003),Comedy,2372
2373,Tears of the Sun (2003),Action|Drama|Thriller,2373
2374,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,2374
2375,Bend It Like Beckham (2002),Comedy|Drama|Romance,2375
2376,Green Card (1990),Comedy|Drama|Romance,2376
2377,Ringu (Ring) (1998),Horror|Mystery|Thriller,2377
2378,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,2378
2379,Basic (2003),Drama|Thriller|War,2379
2380,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,2380
2381,What a Girl Wants (2003),Comedy|Drama|Romance,2381
2382,Phone Booth (2002),Drama|Thriller,2382
2383,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,2383
2384,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,2384
2385,Anger Management (2003),Comedy,2385
2386,House of 1000 Corpses (2003),Horror,2386
2387,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,2387
2388,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,2388
2389,"Mighty Wind, A (2003)",Comedy|Musical,2389
2390,Holes (2003),Adventure|Children|Comedy|Mystery,2390
2391,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,2391
2392,Straw Dogs (1971),Drama|Thriller,2392
2393,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,2393
2394,Fahrenheit 451 (1966),Drama|Sci-Fi,2394
2395,Confidence (2003),Crime|Thriller,2395
2396,Identity (2003),Crime|Horror|Mystery|Thriller,2396
2397,Spellbound (2002),Documentary,2397
2398,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,2398
2399,Daddy Day Care (2003),Children|Comedy,2399
2400,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,2400
2401,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,2401
2402,Down with Love (2003),Comedy|Romance,2402
2403,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,2403
2404,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,2404
2405,Finding Nemo (2003),Adventure|Animation|Children|Comedy,2405
2406,"Italian Job, The (2003)",Action|Crime,2406
2407,Wrong Turn (2003),Horror|Thriller,2407
2408,Capturing the Friedmans (2003),Documentary,2408
2409,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,2409
2410,Whale Rider (2002),Drama,2410
2411,Barton Fink (1991),Drama|Thriller,2411
2412,"Unforgiven, The (1960)",Drama|Western,2412
2413,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,2413
2414,28 Days Later (2002),Action|Horror|Sci-Fi,2414
2415,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,2415
2416,Hulk (2003),Action|Adventure|Sci-Fi,2416
2417,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,2417
2418,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,2418
2419,Swimming Pool (2003),Drama|Mystery|Thriller,2419
2420,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,2420
2421,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,2421
2422,Bad Boys II (2003),Action|Comedy|Crime|Thriller,2422
2423,Johnny English (2003),Action|Comedy|Thriller,2423
2424,Dirty Pretty Things (2002),Crime|Drama|Thriller,2424
2425,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,2425
2426,Seabiscuit (2003),Drama,2426
2427,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,2427
2428,American Wedding (American Pie 3) (2003),Comedy,2428
2429,"Magdalene Sisters, The (2002)",Drama,2429
2430,Freaky Friday (2003),Children|Comedy|Fantasy,2430
2431,S.W.A.T. (2003),Action|Thriller,2431
2432,Freddy vs. Jason (2003),Action|Horror|Thriller,2432
2433,Open Range (2003),Western,2433
2434,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,2434
2435,American Splendor (2003),Comedy|Drama,2435
2436,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,2436
2437,Wait Until Dark (1967),Drama|Thriller,2437
2438,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,2438
2439,Tremors (1990),Comedy|Horror|Sci-Fi,2439
2440,"Pink Panther, The (1963)",Comedy|Crime,2440
2441,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,2441
2442,Commando (1985),Action|Adventure,2442
2443,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,2443
2444,Ikiru (1952),Drama,2444
2445,Cabin Fever (2002),Horror|Thriller,2445
2446,Matchstick Men (2003),Comedy|Crime|Drama,2446
2447,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,2447
2448,Lost in Translation (2003),Comedy|Drama|Romance,2448
2449,Paper Moon (1973),Comedy|Crime|Drama,2449
2450,Day of the Dead (1985),Horror|Sci-Fi|Thriller,2450
2451,Secondhand Lions (2003),Children|Comedy|Drama,2451
2452,Underworld (2003),Action|Fantasy|Horror,2452
2453,Bubba Ho-tep (2002),Comedy|Horror,2453
2454,"Rundown, The (2003)",Action|Adventure|Comedy,2454
2455,Under the Tuscan Sun (2003),Comedy|Drama|Romance,2455
2456,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,2456
2457,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,2457
2458,Judgment at Nuremberg (1961),Drama,2458
2459,All the President's Men (1976),Drama|Thriller,2459
2460,Babette's Feast (Babettes gæstebud) (1987),Drama,2460
2461,Beethoven (1992),Children|Comedy|Drama,2461
2462,Boyz N the Hood (1991),Crime|Drama,2462
2463,Monty Python's The Meaning of Life (1983),Comedy,2463
2464,Where Eagles Dare (1968),Action|Adventure|War,2464
2465,Sleeping with the Enemy (1991),Drama|Thriller,2465
2466,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,2466
2467,School of Rock (2003),Comedy|Musical,2467
2468,"Station Agent, The (2003)",Comedy|Drama,2468
2469,Mystic River (2003),Crime|Drama|Mystery,2469
2470,Intolerable Cruelty (2003),Comedy|Romance,2470
2471,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,2471
2472,Runaway Jury (2003),Drama|Thriller,2472
2473,"Texas Chainsaw Massacre, The (2003)",Horror,2473
2474,Pieces of April (2003),Comedy|Drama,2474
2475,Radio (2003),Drama,2475
2476,Scary Movie 3 (2003),Comedy|Horror,2476
2477,Brother Bear (2003),Adventure|Animation|Children,2477
2478,Elephant (2003),Drama,2478
2479,"Italian Job, The (1969)",Action|Comedy|Crime,2479
2480,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,2480
2481,Shattered Glass (2003),Crime|Drama,2481
2482,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,2482
2483,Elf (2003),Children|Comedy|Fantasy,2483
2484,Love Actually (2003),Comedy|Drama|Romance,2484
2485,Father of the Bride (1991),Comedy,2485
2486,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,2486
2487,"Cat in the Hat, The (2003)",Children|Comedy,2487
2488,Gothika (2003),Horror|Thriller,2488
2489,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,2489
2490,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,2490
2491,Bad Santa (2003),Comedy|Crime,2491
2492,Timeline (2003),Action|Adventure|Sci-Fi,2492
2493,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,2493
2494,Funny Games (1997),Drama|Horror|Thriller,2494
